latitude,longitude,polarity
53.474675,-2.256714,0.0
53.474638,-2.256767,0.0
53.474561,-2.25712,0.0
53.474316,-2.256695,0.0
53.474183,-2.256603,0.0
53.474163,-2.256603,0.0
53.47393,-2.256214,0.0
53.473869,-2.256267,0.0
53.473708,-2.256378,0.0
53.473811,-2.256006,0.0
53.4738,-2.256089,0.0
53.473819,-2.256206,0.0
53.473541,-2.255462,0.0
53.473644,-2.255189,0.0
53.473563,-2.254881,0.0
53.473563,-2.2549,0.0
53.473586,-2.2548,0.0
53.473647,-2.254406,0.0
53.473647,-2.254406,0.0
53.473561,-2.254475,0.0
53.473902,-2.253664,0.0
53.474002,-2.253498,0.0
53.474002,-2.253498,0.0
53.474005,-2.253484,0.0
53.474005,-2.25335,0.0
53.473888,-2.252789,0.0
53.47393,-2.252831,0.0
53.474708,-2.256659,0.0
53.474708,-2.256659,0.0
53.474322,-2.251295,0.0
53.474316,-2.249128,0.0
53.474594,-2.249064,0.0
53.474561,-2.249242,0.0
53.474675,-2.250164,0.0
53.474655,-2.250275,0.0
53.474655,-2.250481,0.0
53.474613,-2.250642,0.0
53.47465,-2.252189,0.0
53.474666,-2.252184,0.0
53.474552,-2.252823,0.0
53.474697,-2.252839,0.0
53.474669,-2.25287,0.0
53.474638,-2.2529,0.0
53.474602,-2.25425,0.0
53.47465,-2.25467,0.0
53.474747,-2.255167,0.0
53.474769,-2.255192,0.0
53.474725,-2.255448,0.0
53.474619,-2.255581,0.0
53.474619,-2.255581,0.0
53.474563,-2.255987,0.0
53.473647,-2.256206,0.16153846153846155
53.472952,-2.262137,0.16153846153846155
53.476623,-2.256349,0.0
53.474267,-2.251939,0.0
53.474637,-2.256778,0.0
53.474637,-2.256778,0.0
53.474842,-2.250416,-0.15555555555555556
53.474606,-2.256016,0.0
53.474637,-2.256778,0.0
53.474606,-2.256016,0.0
53.474842,-2.250416,0.0
53.474452,-2.253463,0.0
53.474452,-2.253463,0.0
53.474452,-2.253463,0.0
53.474452,-2.253463,0.0
53.474606,-2.256016,0.11818181818181818
53.474606,-2.256016,0.1
53.474842,-2.250416,0.0
53.474842,-2.250416,0.0
53.474013,-2.25582,0.0
53.474013,-2.25582,0.0
53.476323,-2.254257,0.0
53.476323,-2.254257,0.0
53.476323,-2.254257,0.0
53.474013,-2.25582,0.0
53.47548,-2.255912,0.7749999999999999
53.47523,-2.255556,0.7749999999999999
53.474842,-2.250416,0.0
53.474842,-2.250416,0.0
53.473758,-2.254364,0.0
53.475525,-2.25592,0.0
53.47427,-2.253074,0.0
53.475083,-2.256607,0.0
53.475238,-2.25902,0.0
53.475436,-2.258291,0.10000000000000002
53.474842,-2.250416,-0.15555555555555556
53.475,-2.251112,0.0
53.47518,-2.257014,0.0
53.474232,-2.254085,0.2
53.474424,-2.253538,0.2
53.474606,-2.256016,0.0
53.474606,-2.256016,0.0
53.474606,-2.256016,0.0
53.474286,-2.253152,-0.05000000000000001
53.474286,-2.253152,0.0
53.474286,-2.253152,-0.05000000000000001
53.473916,-2.253323,0.0
53.473916,-2.253323,0.0
53.473916,-2.253323,-0.05000000000000001
53.473629,-2.254557,0.0
53.473629,-2.254557,0.0
53.473629,-2.254557,0.0
53.473629,-2.254557,0.0
53.473712,-2.25636,0.0
53.473712,-2.25636,0.0
53.473712,-2.25636,0.0
53.473712,-2.25636,-0.1
53.473712,-2.25636,0.0
53.473712,-2.25636,0.0
53.473712,-2.25636,-0.1
53.474676,-2.256692,0.0
53.476176,-2.256628,0.0
53.476176,-2.256628,0.0
53.476004,-2.253355,0.0
53.475429,-2.254267,0.0
53.475659,-2.255265,0.0
53.475659,-2.255265,0.0
53.475659,-2.255265,0.0
53.476196,-2.25107,0.0
53.473705,-2.25416,0.0
53.474676,-2.256692,-0.4
53.473629,-2.254557,0.0
53.474286,-2.253152,-0.05000000000000001
53.473533,-2.255533,0.0
53.477147,-2.254407,0.4
53.477147,-2.254407,0.4
53.474813,-2.249748,0.0
53.474267,-2.249397,0.0
53.476157,-2.260372,0.0
53.476157,-2.260372,0.0
53.476157,-2.260372,0.0
53.476157,-2.260372,0.0
53.476157,-2.260372,0.0
53.476157,-2.260372,0.0
53.474813,-2.250398,0.0
53.47448,-2.25122,0.0
53.477377,-2.261981,0.0
53.474612,-2.253205,0.125
53.476521,-2.253484,0.0
53.474676,-2.256875,0.0
53.473916,-2.25357,0.0
53.47488,-2.256188,0.0
53.474594,-2.251124,0.32499999999999996
53.475258,-2.2546,0.5666666666666667
53.474747,-2.250909,0.0
53.474539,-2.253559,0.37222222222222223
53.475286,-2.255136,0.10952380952380951
53.475583,-2.251102,0.0
53.475678,-2.25122,0.0
53.474529,-2.251939,0.0
53.474581,-2.250459,0.0
53.474581,-2.250459,0.0
53.474581,-2.250459,0.0
53.474581,-2.250459,0.0
53.475289,-2.255394,0.0
53.474925,-2.258763,0.0
53.475857,-2.254707,0.0
53.474625,-2.251875,0.18714285714285714
53.474523,-2.252733,0.18714285714285714
53.474478,-2.255641,0.3012698412698413
53.474523,-2.255705,0.19485714285714287
53.474567,-2.252873,0.13357142857142856
53.474461,-2.252998,0.02808900139408614
53.474114,-2.260758,0.0
53.475161,-2.256242,0.0
53.474363,-2.256757,0.0
53.473591,-2.2543,0.0
53.474483,-2.257348,0.0
53.474497,-2.253184,0.0
53.474511,-2.253078,0.0
53.474675,-2.2537,0.0
53.473686,-2.260231,0.16153846153846155
53.474746,-2.257068,0.0
53.474637,-2.251145,-0.08333333333333333
53.478034,-2.249761,0.12285714285714287
53.474122,-2.256656,0.0
53.475341,-2.25095,0.0
53.473563,-2.253242,0.0
53.473539,-2.256467,0.0
53.475404,-2.254536,-0.15555555555555556
53.475404,-2.254536,0.0
53.475404,-2.254536,0.5
53.474082,-2.261016,0.0
53.474491,-2.253291,0.0
53.475002,-2.256789,0.0
53.473843,-2.253731,0.0
53.473664,-2.256424,0.0
53.473664,-2.256424,0.0
53.473664,-2.256424,0.0
53.473699,-2.256864,0.0
53.473699,-2.256864,0.0
53.47328,-2.260614,0.0
53.473277,-2.261456,0.0
53.473277,-2.261456,0.0
53.473277,-2.261456,0.0
53.473277,-2.261456,0.0
53.474555,-2.258848,0.0
53.474383,-2.258623,0.0
53.474363,-2.258431,0.0
53.474386,-2.258448,0.0
53.474425,-2.258312,0.0
53.474433,-2.25815,0.0
53.474519,-2.257062,0.0
53.474519,-2.25682,0.0
53.474441,-2.256784,0.0
53.474394,-2.256695,0.0
53.474352,-2.256614,0.0
53.473922,-2.256425,0.0
53.474136,-2.256559,0.0
53.474,-2.256559,0.0
53.474213,-2.25675,0.0
53.474172,-2.256789,0.0
53.474313,-2.256734,0.0
53.474488,-2.256828,0.0
53.474688,-2.256834,0.0
53.474794,-2.256512,0.0
53.474944,-2.256298,0.0
53.475736,-2.256832,0.0
53.47548,-2.2566,0.0
53.475377,-2.25722,0.0
53.47525,-2.257595,0.0
53.475255,-2.257062,0.0
53.475238,-2.257062,0.0
53.475361,-2.25702,0.0
53.476386,-2.256325,0.0
53.475608,-2.254339,0.0
53.47565,-2.253785,0.0
53.475825,-2.253345,0.0
53.476002,-2.253253,0.0
53.476002,-2.253253,0.0
53.474369,-2.258303,0.16153846153846155
53.474594,-2.25645,0.1388888888888889
53.473929,-2.253184,0.05113636363636364
53.474925,-2.25696,0.14041005291005296
53.474548,-2.255973,0.20125
53.474082,-2.254192,0.1037037037037037
53.473674,-2.254875,0.0
53.473681,-2.254877,0.0
53.474528,-2.255932,0.0
53.474151,-2.255084,0.0
53.475963,-2.253339,0.06578947368421051
53.475953,-2.252347,0.0
53.474612,-2.254836,-0.31958333333333333
53.474599,-2.252143,-0.2216496598639456
53.474599,-2.252143,-0.31958333333333333
53.475199,-2.256231,0.0
53.474538,-2.256775,0.1388888888888889
53.475583,-2.258159,0.0
53.474522,-2.255798,0.0
53.474394,-2.25687,0.0
53.474394,-2.25687,0.0
53.472588,-2.256203,0.0
53.474574,-2.251768,0.125
53.474469,-2.252512,0.027620851370851372
53.474516,-2.252787,0.0
53.476144,-2.256767,0.0
53.476387,-2.256724,0.0
53.474519,-2.257642,0.0
53.474529,-2.24974,0.0
53.476102,-2.25636,0.0
53.476188,-2.256274,0.0
53.476249,-2.256166,0.0
53.475014,-2.257261,0.0
53.475046,-2.25696,0.0
53.475825,-2.256735,0.0
53.475512,-2.256928,0.0
53.475627,-2.256327,0.0
53.475627,-2.256327,0.0
53.475627,-2.256327,0.0
53.475627,-2.256327,0.0
53.475627,-2.256327,0.0
53.474542,-2.25386,0.0
53.474561,-2.253173,0.0
53.475129,-2.257111,0.0
53.474561,-2.250409,0.0
53.477351,-2.25843,0.13636363636363635
53.478494,-2.260189,0.0
53.478355,-2.260395,0.0
53.47833,-2.260459,0.0
53.477844,-2.261103,0.13636363636363635
53.477666,-2.261431,0.13636363636363635
53.474722,-2.256945,0.0
53.474575,-2.255823,0.0
53.475212,-2.255051,0.125
53.475413,-2.253823,0.06578947368421051
53.47462,-2.253817,0.0
53.474767,-2.257057,0.0
53.474561,-2.253499,0.0
53.476422,-2.256275,0.2333333333333333
53.476422,-2.256275,0.2333333333333333
53.476441,-2.256325,0.2333333333333333
53.476422,-2.256275,0.13636363636363635
53.476422,-2.256275,0.525
53.476422,-2.256275,0.525
53.474637,-2.255265,0.0
53.474433,-2.252905,0.2666666666666667
53.474747,-2.251446,0.0
53.474424,-2.253527,0.0
53.474424,-2.253527,0.0
53.474424,-2.253527,0.0
53.474615,-2.254493,0.0
53.474615,-2.254493,0.0
53.474615,-2.254493,0.0
53.474615,-2.254493,0.0
53.474615,-2.254493,0.0
53.474615,-2.254493,0.0
53.474577,-2.255973,0.0
53.474577,-2.255973,0.0
53.474577,-2.255973,0.0
53.474577,-2.255973,0.0
53.474558,-2.256821,0.0
53.474558,-2.256821,0.0
53.474558,-2.256821,0.0
53.474558,-2.256821,0.0
53.474558,-2.256821,0.0
53.474558,-2.256821,0.0
53.474558,-2.256821,0.0
53.475133,-2.257272,0.0
53.475707,-2.25592,0.0
53.475707,-2.25592,0.0
53.475707,-2.25592,0.0
53.475707,-2.25592,0.0
53.475707,-2.25592,0.0
53.475707,-2.25592,0.0
53.474858,-2.251263,0.0
53.474858,-2.251263,0.0
53.474858,-2.251263,0.0
53.474858,-2.251263,0.0
53.474858,-2.251263,0.0
53.474858,-2.251263,0.0
53.474858,-2.251263,0.0
53.474858,-2.251263,0.0
53.474505,-2.251117,0.0
53.474505,-2.251117,0.0
53.474505,-2.251117,0.0
53.474505,-2.251117,0.0
53.474505,-2.251117,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474108,-2.250759,0.0
53.474391,-2.256881,0.0
53.473686,-2.256102,0.0
53.473916,-2.25357,0.65
53.474536,-2.255753,0.7
53.473888,-2.253184,0.0
53.474513,-2.255903,0.0
53.474088,-2.254064,0.12083333333333333
53.474554,-2.249944,0.0
53.474497,-2.251961,0.0
53.474855,-2.256639,-0.07777777777777778
53.474414,-2.256263,0.0
53.475416,-2.255222,0.0
53.475015,-2.256424,0.0
53.474608,-2.258289,0.0
53.474608,-2.258289,0.0
53.476822,-2.254548,0.0
53.475646,-2.251188,0.0
53.474714,-2.253677,0.0
53.474331,-2.251338,0.0
53.475876,-2.252454,0.0
53.475404,-2.254536,0.5
53.474554,-2.249944,0.7
53.4773,-2.259203,0.0
53.474918,-2.250545,0.0
53.478354,-2.250888,0.0
53.474331,-2.254257,0.0
53.474037,-2.253431,0.0
53.474722,-2.251112,0.0
53.475901,-2.256103,0.0
53.47387,-2.255105,0.0
53.475148,-2.25652,0.275
53.476336,-2.250781,0.026599326599326595
53.475333,-2.257014,0.0
53.475766,-2.250917,0.225
53.474535,-2.25563,0.0
53.474535,-2.25563,0.0
53.474931,-2.256027,-0.07142857142857142
53.474931,-2.256027,-0.07142857142857142
53.473716,-2.256622,0.5481481481481482
53.473946,-2.253221,0.0
53.474976,-2.256553,0.0
53.474976,-2.256553,0.0
53.475244,-2.256284,0.0
53.474747,-2.251446,0.0
53.474747,-2.251446,0.0
53.474747,-2.251446,0.0
53.477798,-2.249407,0.5
53.475946,-2.256875,-0.3
53.47465,-2.249944,0.1
53.47433,-2.253234,0.0
53.473936,-2.2532,0.0
53.474369,-2.253464,0.0
53.473947,-2.253798,0.0
53.473686,-2.255484,0.0
53.474019,-2.2557,0.0
53.474605,-2.25587,0.0
53.474905,-2.25605,0.0
53.475861,-2.255756,0.0
53.475152,-2.256706,0.0
53.474913,-2.256714,0.0
53.474544,-2.253428,0.0
53.474675,-2.251273,0.0
53.474484,-2.257175,0.175
53.474139,-2.260115,0.0
53.474139,-2.260115,0.0
53.474459,-2.256188,0.0
53.474459,-2.256188,0.0
53.474459,-2.256188,0.0
53.474459,-2.256188,0.0
53.474459,-2.256188,0.0
53.47458,-2.257711,0.0
53.47458,-2.257711,0.0
53.47458,-2.257711,0.0
53.474606,-2.256692,0.0
53.474606,-2.256692,0.0
53.474606,-2.256692,0.0
53.474606,-2.256692,0.0
53.474606,-2.256692,0.0
53.474606,-2.256692,0.0
53.474606,-2.256692,0.0
53.474606,-2.256692,0.0
53.474606,-2.25637,0.0
53.474606,-2.25637,0.0
53.474606,-2.25637,0.0
53.478245,-2.259331,0.0
53.475166,-2.256914,0.0
53.475166,-2.256914,0.4
53.474309,-2.251671,0.0
53.474207,-2.253216,0.0
53.474415,-2.25047,0.0
53.474415,-2.249879,-0.003267045454545453
53.474415,-2.249879,-0.003267045454545453
53.474388,-2.256832,0.15000000000000002
53.475621,-2.253505,0.0
53.474663,-2.256821,0.0
53.474663,-2.256821,-0.2
53.474663,-2.256821,0.0
53.474663,-2.256821,0.0
53.473961,-2.25798,0.0
53.473993,-2.257272,0.0
53.474401,-2.257357,0.0
53.474401,-2.257357,0.0
53.474401,-2.257357,0.5
53.474401,-2.257357,0.0
53.474401,-2.257357,0.0
53.474401,-2.257357,0.0
53.474683,-2.250381,0.0
53.47455,-2.255992,0.0
53.474452,-2.252664,0.0
53.474466,-2.251495,0.0
53.474401,-2.257357,0.0
53.474401,-2.257357,0.0
53.475206,-2.258076,0.0
53.475206,-2.258076,0.0
53.474478,-2.256907,0.0
53.474478,-2.256907,0.11818181818181818
53.474478,-2.256907,0.0
53.474478,-2.256907,0.0
53.474478,-2.256907,0.0
53.474478,-2.256907,-0.2
53.474478,-2.256907,0.0
53.474478,-2.256907,0.2
53.474478,-2.256907,0.0
53.474478,-2.256907,0.0
53.474478,-2.256907,0.0
53.474478,-2.256907,0.0
53.474478,-2.256907,0.0
53.475659,-2.256735,0.0
53.474803,-2.258173,0.0
53.474586,-2.256789,0.0
53.475295,-2.257615,0.0
53.475352,-2.253939,0.0
53.47495,-2.254973,0.0
53.474178,-2.251532,0.0
53.474505,-2.251117,0.0
53.474772,-2.250373,0.0
53.474772,-2.250373,0.0
53.474505,-2.251117,0.0
53.474969,-2.256939,0.9
53.473935,-2.261145,0.075
53.4743,-2.253398,0.18974358974358974
53.474583,-2.255662,0.8
53.474583,-2.255662,0.8
53.47495,-2.256939,0.5
53.476597,-2.25275,-0.07142857142857142
53.477158,-2.255837,-0.07142857142857142
53.477316,-2.257803,-0.07142857142857142
53.477311,-2.258592,-0.07142857142857142
53.477097,-2.256867,-0.09821428571428571
53.47705,-2.256675,-0.07142857142857142
53.477172,-2.256067,-0.07142857142857142
53.477275,-2.256006,-0.07142857142857142
53.474494,-2.25307,-0.07142857142857142
53.474383,-2.253162,-0.07142857142857142
53.473905,-2.253464,-0.07142857142857142
53.474622,-2.256739,-0.07142857142857142
53.474716,-2.256567,-0.07142857142857142
53.474847,-2.256606,-0.07142857142857142
53.474563,-2.255912,-0.07142857142857142
53.474516,-2.254242,-0.07142857142857142
53.474497,-2.252759,-0.07142857142857142
53.475027,-2.256939,0.2558333333333333
53.476745,-2.254332,0.4
53.476955,-2.254643,0.4
53.474893,-2.257282,0.0
53.474588,-2.255999,0.0
53.477805,-2.255201,0.0
53.475185,-2.254633,0.0
53.475185,-2.254633,0.0
53.474927,-2.257063,0.35
53.474606,-2.257422,-0.0025793650793650936
53.474471,-2.256896,0.04246031746031746
53.474561,-2.256875,0.13097943722943725
53.474548,-2.253152,0.03743799603174603
53.474491,-2.257825,0.0
53.475736,-2.256938,0.21666666666666667
53.47493,-2.257072,0.22037037037037038
53.4745,-2.2584,0.0
53.474455,-2.250112,0.03333333333333333
53.474529,-2.255448,0.0
53.474669,-2.255673,0.0
53.474548,-2.254933,0.0
53.473692,-2.256402,0.0
53.475123,-2.256445,0.0
53.474188,-2.259491,0.0
53.47443,-2.259908,0.0
53.475225,-2.25121,0.0
53.474663,-2.250888,-0.18333333333333335
53.474663,-2.250888,-0.18333333333333335
53.474663,-2.250888,-0.18333333333333335
53.474663,-2.250888,-0.18333333333333335
53.475238,-2.256759,0.0
53.474544,-2.255967,0.0
53.475225,-2.256267,0.0
53.47628,-2.256306,0.0
53.475519,-2.255514,0.0
53.47578,-2.255231,0.0
53.475744,-2.254987,0.0
53.47528,-2.254023,0.0
53.475505,-2.253739,0.0
53.475471,-2.257775,0.0
53.474752,-2.25666,0.13
53.477911,-2.2555,0.3
53.477911,-2.2555,0.3
53.477936,-2.255498,0.3
53.477916,-2.255581,0.3
53.474471,-2.253098,0.25
53.474844,-2.250731,0.0
53.473863,-2.254662,0.0
53.473975,-2.255812,0.0
53.473622,-2.260503,0.0
53.473905,-2.260987,0.8
53.473336,-2.262095,0.0
53.473086,-2.261981,0.0
53.47363,-2.260978,0.1
53.474366,-2.258453,0.0
53.474577,-2.257495,0.0
53.474638,-2.256684,0.0
53.474397,-2.25687,0.0
53.474219,-2.256887,0.0
53.473536,-2.255373,0.0
53.473955,-2.253578,0.0
53.473933,-2.25352,0.0
53.473972,-2.253214,0.0
53.474066,-2.253162,0.0
53.474186,-2.253137,0.0
53.474247,-2.253145,0.0
53.474372,-2.253389,0.0
53.474219,-2.253662,0.0
53.474344,-2.253253,0.0
53.474172,-2.253214,0.0
53.47433,-2.253295,0.0
53.474477,-2.251873,0.0
53.474463,-2.250828,0.13636363636363635
53.473727,-2.249634,0.0
53.474695,-2.255076,0.43333333333333335
53.474695,-2.255076,0.43333333333333335
53.4761,-2.256488,0.0
53.4761,-2.256488,0.0
53.4761,-2.256488,0.0
53.4761,-2.256488,0.0
53.4761,-2.256488,0.0
53.4761,-2.256488,0.0
53.4761,-2.256488,0.0
53.4761,-2.256488,0.0
53.4761,-2.256488,0.0
53.4761,-2.256488,0.0
53.4761,-2.256488,0.0
53.474612,-2.253347,0.0
53.477779,-2.255265,0.0
53.477779,-2.255265,0.0
53.475416,-2.249081,0.8
53.475416,-2.249081,0.8
53.474554,-2.25224,0.31666666666666665
53.474044,-2.256166,0.0
53.474913,-2.254235,0.1
53.474471,-2.256692,0.0
53.474733,-2.251939,0.0
53.474542,-2.255909,0.0
53.474669,-2.249075,0.1645021645021645
53.474669,-2.249075,0.12424242424242422
53.474701,-2.250941,0.13636363636363635
53.474676,-2.257068,0.0
53.474861,-2.255355,-0.25
53.474855,-2.257411,-0.21333333333333335
53.474778,-2.257121,0.0
53.475065,-2.257422,0.0
53.475998,-2.256799,0.0
53.474612,-2.254965,0.0
53.474612,-2.255523,0.0
53.474635,-2.256061,0.0
53.474044,-2.256553,0.0
53.473792,-2.255619,0.0
53.473575,-2.255104,0.0
53.473747,-2.25401,0.0
53.474188,-2.253602,0.0
53.474118,-2.25328,0.0
53.474035,-2.253162,0.0
53.473792,-2.255619,0.0
53.47508,-2.257443,-0.15555555555555556
53.473781,-2.261698,0.05
53.474477,-2.257928,0.0
53.4771,-2.255857,0.0
53.47641,-2.25369,0.0
53.475542,-2.254999,0.0
53.474959,-2.255913,0.16666666666666666
53.474944,-2.256789,-0.07777777777777778
53.473935,-2.261145,0.0
53.476157,-2.257883,0.0
53.473973,-2.256261,0.375
53.473935,-2.261145,0.0
53.474669,-2.252372,0.0
53.474995,-2.256038,0.21875000000000006
53.474246,-2.256724,0.10082539682539685
53.474625,-2.253227,0.0
53.474018,-2.25602,0.0
53.474791,-2.25799,0.0
53.474575,-2.255823,0.5
53.474575,-2.255823,0.0
53.474663,-2.256574,0.0
53.474663,-2.256574,0.16666666666666666
53.474663,-2.256574,0.0
53.47504,-2.25725,0.0
53.47465,-2.250394,0.1
53.474459,-2.250888,0.0
53.474459,-2.250888,0.0
53.474612,-2.252873,0.042857142857142844
53.474695,-2.251532,0.0
53.474714,-2.251875,0.0
53.474746,-2.252186,0.0
53.474547,-2.255351,0.0
53.474588,-2.255999,0.0
53.47465,-2.250394,0.06818181818181818
53.474472,-2.252767,0.1
53.475815,-2.256929,0.0
53.474312,-2.257832,0.1
53.474541,-2.258634,0.65
53.473782,-2.254729,0.0625
53.473616,-2.25533,0.0
53.473724,-2.255995,0.0
53.474593,-2.255963,0.0
53.473782,-2.254729,-0.1125
53.475294,-2.2565,0.09999999999999999
53.475634,-2.256799,0.0
53.47465,-2.250394,0.0
53.47465,-2.250394,0.15000000000000002
53.47465,-2.250394,-0.10340909090909092
53.47465,-2.250394,0.1431818181818182
53.474704,-2.251033,0.0
53.474641,-2.252663,0.0
53.474641,-2.252663,0.0
53.474641,-2.255174,0.0
53.474641,-2.256161,0.0
53.474641,-2.256161,0.0
53.474845,-2.256268,0.0
53.474845,-2.256268,0.0
53.475445,-2.256912,0.0
53.475445,-2.256912,0.0
53.475931,-2.256762,0.0
53.475892,-2.256268,0.0
53.473644,-2.255303,0.0
53.473644,-2.255303,0.0
53.47459,-2.250174,0.0
53.47459,-2.250174,0.0
53.474599,-2.250952,0.0
53.474664,-2.253334,0.0
53.47462,-2.253817,0.0
53.474511,-2.250555,0.0
53.474939,-2.257229,0.0
53.473807,-2.254257,0.0
53.474557,-2.257549,0.0
53.474644,-2.258237,0.0
53.47525,-2.257304,0.0
53.473785,-2.254418,0.0
53.477309,-2.254736,0.0
53.477309,-2.254736,0.0
53.474535,-2.251167,0.2380952380952381
53.474548,-2.255877,0.0
53.474593,-2.257583,-0.05625
53.474063,-2.25799,0.06666666666666668
53.474063,-2.25799,-0.026785714285714284
53.475244,-2.251585,0.0
53.473035,-2.262228,0.0
53.473188,-2.261799,0.1
53.473954,-2.259503,0.1090909090909091
53.474382,-2.258495,0.38333333333333336
53.474382,-2.258366,0.0
53.474855,-2.257261,0.0
53.474567,-2.256106,0.35
53.474542,-2.255952,0.0
53.478226,-2.259299,0.0
53.478333,-2.259986,0.0
53.47642,-2.256338,0.0
53.475768,-2.255909,0.13434343434343435
53.475768,-2.255909,0.0
53.47642,-2.256338,0.0
53.47642,-2.256338,0.0
53.47642,-2.256338,0.0
53.475398,-2.256917,0.5
53.475398,-2.256917,0.0
53.474938,-2.256703,0.275
53.474223,-2.257068,0.0
53.474632,-2.256832,0.0
53.474446,-2.258881,0.0
53.474382,-2.256864,0.0
53.474561,-2.255705,0.0
53.474561,-2.255705,0.11818181818181818
53.474561,-2.255705,0.0
53.474606,-2.250223,0.0
53.473616,-2.254471,0.0
53.476758,-2.253958,0.0
53.477792,-2.255319,0.0
53.477792,-2.255319,0.0
53.477511,-2.257926,0.0
53.477511,-2.257926,0.8
53.477511,-2.257926,0.0
53.477511,-2.257926,0.0
53.477511,-2.257926,0.0
53.477511,-2.257926,0.0
53.477511,-2.257926,0.0
53.477511,-2.257926,0.0
53.477012,-2.259426,0.0
53.474491,-2.250845,0.0
53.476911,-2.256531,0.14696969696969697
53.474625,-2.252132,0.0
53.475725,-2.255023,0.0
53.475744,-2.255178,0.0
53.475425,-2.254478,0.0
53.475311,-2.254056,0.0
53.475563,-2.253528,0.0
53.475994,-2.253048,0.0
53.474331,-2.257089,0.0
53.475991,-2.2549,0.0
53.474647,-2.253731,-0.15109890109890112
53.47571,-2.256703,0.1
53.475832,-2.255641,0.0
53.476757,-2.256306,0.15
53.473699,-2.253967,0.0
53.475084,-2.251682,0.125
53.476457,-2.25371,0.125
53.474535,-2.250995,0.0
53.477868,-2.255501,-0.07777777777777778
53.4761,-2.256425,0.4
53.4761,-2.256425,0.4
53.474614,-2.255761,0.11818181818181818
53.474612,-2.252207,0.16666666666666666
53.474639,-2.256682,0.0
53.473158,-2.256347,0.0
53.477735,-2.259063,0.15284090909090908
53.477556,-2.258023,0.4
53.478277,-2.249665,0.1
53.47478,-2.255889,0.0
53.47478,-2.255889,0.0
53.473795,-2.260951,0.0
53.473284,-2.253302,-0.16666666666666666
53.474465,-2.253409,0.0
53.474612,-2.249171,0.0
53.47518,-2.255233,0.3
53.474778,-2.258334,0.0
53.474625,-2.257432,0.0
53.474178,-2.252293,0.0
53.473335,-2.256113,-0.25
53.473182,-2.255265,0.0
53.475461,-2.25739,0.0
53.476342,-2.254139,0.0
53.4758,-2.256059,-0.15
53.4758,-2.256059,0.0
53.474494,-2.257125,0.5833333333333334
53.474491,-2.257075,0.5833333333333334
53.474485,-2.253249,0.0
53.475244,-2.256907,-0.08333333333333333
53.475321,-2.255791,0.2857142857142857
53.474554,-2.25755,0.0
53.476138,-2.252819,0.025238095238095243
53.476493,-2.256628,0.0
53.474439,-2.253087,0.35
53.474439,-2.253087,0.0
53.474205,-2.253851,0.0
53.474652,-2.256855,0.0
53.474439,-2.253087,0.1
53.474439,-2.253087,0.2
53.474216,-2.253119,0.0
53.473922,-2.253227,0.08333333333333333
53.473469,-2.256284,0.04375
53.473941,-2.256542,0.35
53.474427,-2.256242,0.05333333333333332
53.473795,-2.25386,0.2253968253968254
53.473795,-2.25386,0.1875
53.474861,-2.256864,0.12424242424242422
53.475167,-2.256799,0.4125
53.474516,-2.255684,0.525
53.474516,-2.255684,0.07714285714285714
53.474612,-2.253259,0.85
53.474637,-2.25284,0.0
53.474258,-2.25325,0.0
53.474555,-2.255512,0.0
53.474758,-2.253662,0.0
53.4746,-2.252953,0.0
53.474238,-2.252828,0.0
53.474586,-2.249331,0.0
53.474598,-2.253346,0.0
53.476051,-2.256649,0.0
53.475008,-2.257473,0.0
53.474625,-2.25784,1.0
53.474046,-2.257991,0.0
53.474046,-2.257991,0.09523809523809523
53.473842,-2.260223,0.07999999999999999
53.476016,-2.256852,0.0
53.474484,-2.257668,0.0
53.477239,-2.258281,0.175
53.477239,-2.258281,0.175
53.477239,-2.258281,0.175
53.476711,-2.25376,0.0
53.474752,-2.257422,0.0
53.473982,-2.261285,0.5750000000000001
53.475355,-2.260727,0.04047619047619048
53.474625,-2.25784,0.11666666666666665
53.474602,-2.253292,-0.0875
53.473897,-2.255952,-0.3
53.475378,-2.25475,0.0
53.475953,-2.256499,0.0
