latitude,longitude
53.475164,-2.254892
53.475164,-2.254892
53.475164,-2.254892
53.475164,-2.254892
53.475164,-2.254892
53.475164,-2.254892
53.475164,-2.254892
53.475164,-2.254892
53.475164,-2.254892
53.475164,-2.254892
53.475164,-2.254892
53.475164,-2.254892
53.475164,-2.254892
53.475164,-2.254892
53.475164,-2.254892
53.475164,-2.254892
53.475164,-2.254892
53.475164,-2.254892
53.47654,-2.253688
53.475551,-2.256113
53.475602,-2.256628
53.475602,-2.256628
53.474676,-2.256875
53.474886,-2.255619
53.475136,-2.256437
53.473677,-2.254178
53.47353,-2.255092
53.473705,-2.256128
53.474683,-2.256789
53.475336,-2.256814
53.476536,-2.256337
53.474791,-2.252776
53.474759,-2.257969
53.47474,-2.258205
53.477011,-2.254053
53.476786,-2.257114
53.476561,-2.256481
53.475122,-2.257139
53.474552,-2.255906
53.475638,-2.25622
53.475734,-2.256596
53.475734,-2.256596
53.475219,-2.256449
53.474746,-2.251113
53.4758,-2.25645
53.4757,-2.25655
53.4753,-2.25548
53.4751,-2.25468
53.4751,-2.25455
53.475,-2.25393
53.477134,-2.25563
53.474344,-2.256792
53.474444,-2.249723
53.474803,-2.257497
53.475046,-2.256885
53.475238,-2.254847
53.475244,-2.254782
53.473443,-2.256113
53.474695,-2.258291
53.474563,-2.255984
53.477411,-2.255308
53.477411,-2.255308
53.477411,-2.255308
53.477411,-2.255308
53.477332,-2.254466
53.476913,-2.255383
53.477252,-2.255651
53.476457,-2.25371
53.477226,-2.254697
53.474166,-2.254723
53.475128,-2.254398
53.475243,-2.254526
53.475031,-2.255204
53.475205,-2.255458
53.474567,-2.256853
53.474567,-2.256853
53.474567,-2.256853
53.474567,-2.256853
53.474567,-2.256853
53.474567,-2.256853
53.474567,-2.256853
53.475963,-2.253339
53.474778,-2.25799
53.475069,-2.254448
53.475466,-2.254537
53.475466,-2.254537
53.474656,-2.252945
53.471949,-2.251628
53.476041,-2.256928
53.474689,-2.25651
53.474354,-2.25843
53.474311,-2.25166
53.47458,-2.255802
53.474606,-2.252926
53.474437,-2.257143
53.47416,-2.25593
53.47429,-2.25622
53.474747,-2.25769
53.473686,-2.256102
53.47495,-2.254729
53.473916,-2.25357
53.476521,-2.253484
53.475162,-2.25651
53.475022,-2.249425
53.474602,-2.250214
53.475895,-2.251274
53.476521,-2.253484
53.476521,-2.253484
53.475525,-2.25592
53.475525,-2.25592
53.47502,-2.257016
53.47502,-2.257016
53.475236,-2.254712
53.477562,-2.258881
53.474088,-2.25313
53.47526,-2.256724
53.47526,-2.256724
53.474918,-2.2518
53.47503,-2.257293
53.474874,-2.257207
53.474086,-2.254349
53.474867,-2.251746
53.477013,-2.254943
53.476515,-2.254149
53.474855,-2.256531
53.474752,-2.256467
53.474637,-2.255737
53.475097,-2.255995
53.474663,-2.255458
53.474778,-2.256703
53.474808,-2.250362
53.474335,-2.258419
53.47348,-2.256131
53.474019,-2.256295
53.474597,-2.256714
53.476623,-2.256349
53.475297,-2.254348
53.474637,-2.256778
53.474637,-2.256778
53.474842,-2.250416
53.474606,-2.256016
53.474637,-2.256778
53.474606,-2.256016
53.474842,-2.250416
53.474452,-2.253463
53.474452,-2.253463
53.474452,-2.253463
53.474452,-2.253463
53.474606,-2.256016
53.474606,-2.256016
53.474842,-2.250416
53.474842,-2.250416
53.474013,-2.25582
53.474013,-2.25582
53.476323,-2.254257
53.476323,-2.254257
53.474013,-2.25582
53.474013,-2.25582
53.474076,-2.254031
53.474076,-2.254031
53.474076,-2.254031
53.474076,-2.254031
53.474076,-2.254031
53.474076,-2.254031
53.474076,-2.254031
53.474076,-2.254031
53.474452,-2.253463
53.474452,-2.253463
53.475094,-2.256612
53.47548,-2.255912
53.47523,-2.255556
53.475525,-2.25592
53.47427,-2.253074
53.475083,-2.256607
53.475238,-2.25902
53.475436,-2.258291
53.47518,-2.257014
53.474232,-2.254085
53.474424,-2.253538
53.474842,-2.250416
53.474606,-2.256016
53.474606,-2.256016
53.474606,-2.256016
53.474983,-2.256499
53.473705,-2.25416
53.474286,-2.253152
53.474286,-2.253152
53.474286,-2.253152
53.474286,-2.253152
53.473916,-2.253323
53.473916,-2.253323
53.473916,-2.253323
53.473629,-2.254557
53.473629,-2.254557
53.473629,-2.254557
53.473629,-2.254557
53.473712,-2.25636
53.473712,-2.25636
53.473712,-2.25636
53.473712,-2.25636
53.473712,-2.25636
53.473712,-2.25636
53.473712,-2.25636
53.474676,-2.256692
53.474676,-2.256692
53.475551,-2.256778
53.476176,-2.256628
53.476176,-2.256628
53.476004,-2.253355
53.475429,-2.254267
53.475659,-2.255265
53.475659,-2.255265
53.475659,-2.255265
53.476196,-2.25107
53.473705,-2.25416
53.475659,-2.255265
53.474676,-2.256692
53.473629,-2.254557
53.474286,-2.253152
53.473533,-2.255533
53.476157,-2.260372
53.476157,-2.260372
53.476157,-2.260372
53.476157,-2.260372
53.476157,-2.260372
53.476157,-2.260372
53.474813,-2.250398
53.47448,-2.25122
53.476521,-2.253484
53.474676,-2.256875
53.473916,-2.25357
53.47488,-2.256188
53.475258,-2.2546
53.475678,-2.25122
53.474529,-2.251939
53.474581,-2.250459
53.474581,-2.250459
53.474581,-2.250459
53.474581,-2.250459
53.475289,-2.255394
53.474925,-2.258763
53.475857,-2.254707
53.474478,-2.255641
53.474523,-2.255705
53.474637,-2.250437
53.474746,-2.257068
53.474122,-2.256656
53.475341,-2.25095
53.473563,-2.253242
53.473539,-2.256467
53.475404,-2.254536
53.475404,-2.254536
53.475404,-2.254536
53.474082,-2.261016
53.473843,-2.253731
53.473843,-2.253731
53.473664,-2.256424
53.473664,-2.256424
53.473664,-2.256424
53.473461,-2.259075
53.473699,-2.256864
53.473699,-2.256864
53.473699,-2.256864
53.473277,-2.261456
53.473277,-2.261456
53.473277,-2.261456
53.473277,-2.261456
53.473277,-2.261456
53.474555,-2.258848
53.474383,-2.258623
53.474363,-2.258431
53.474386,-2.258448
53.474425,-2.258312
53.474433,-2.25815
53.474622,-2.257242
53.474519,-2.25682
53.474441,-2.256784
53.474394,-2.256695
53.474352,-2.256614
53.473922,-2.256425
53.474136,-2.256559
53.474,-2.256559
53.474213,-2.25675
53.474211,-2.256764
53.474172,-2.256789
53.474313,-2.256734
53.474488,-2.256828
53.474688,-2.256834
53.474794,-2.256512
53.474944,-2.256298
53.475736,-2.256832
53.47548,-2.2566
53.475377,-2.25722
53.47525,-2.257595
53.475255,-2.257062
53.475238,-2.257062
53.475361,-2.25702
53.476386,-2.256325
53.475608,-2.254339
53.47565,-2.253785
53.475825,-2.253345
53.476002,-2.253253
53.476002,-2.253253
53.475072,-2.256789
53.473929,-2.253184
53.474925,-2.25696
53.474407,-2.253444
53.473674,-2.254875
53.473681,-2.254877
53.474559,-2.255882
53.474528,-2.255932
53.474151,-2.255084
53.475963,-2.253339
53.475953,-2.252347
53.474599,-2.252143
53.474599,-2.252143
53.475199,-2.256231
53.474555,-2.256831
53.475583,-2.258159
53.472588,-2.256203
53.476102,-2.25636
53.476188,-2.256274
53.476249,-2.256166
53.475046,-2.25696
53.475825,-2.256735
53.475512,-2.256928
53.475627,-2.256327
53.475627,-2.256327
53.475627,-2.256327
53.475627,-2.256327
53.475627,-2.256327
53.474722,-2.256945
53.474575,-2.255823
53.475212,-2.255051
53.475413,-2.253823
53.474767,-2.257057
53.474747,-2.251446
53.474424,-2.253527
53.474424,-2.253527
53.474424,-2.253527
53.474615,-2.254493
53.474615,-2.254493
53.474615,-2.254493
53.474615,-2.254493
53.474615,-2.254493
53.474615,-2.254493
53.474577,-2.255973
53.474577,-2.255973
53.474577,-2.255973
53.474577,-2.255973
53.474558,-2.256821
53.474558,-2.256821
53.474558,-2.256821
53.474558,-2.256821
53.474558,-2.256821
53.474558,-2.256821
53.474558,-2.256821
53.475133,-2.257272
53.475707,-2.25592
53.475707,-2.25592
53.475707,-2.25592
53.475707,-2.25592
53.475707,-2.25592
53.475707,-2.25592
53.475707,-2.25592
53.475707,-2.25592
53.475707,-2.25592
53.475707,-2.25592
53.475707,-2.25592
53.475707,-2.25592
53.475056,-2.252197
53.475056,-2.252197
53.474858,-2.251263
53.474858,-2.251263
53.474505,-2.251117
53.474505,-2.251117
53.474108,-2.250759
53.474108,-2.250759
53.474108,-2.250759
53.474108,-2.250759
53.474108,-2.250759
53.474108,-2.250759
53.474108,-2.250759
53.474108,-2.250759
53.474108,-2.250759
53.473686,-2.256102
53.473916,-2.25357
53.474088,-2.254064
53.474554,-2.249944
53.474497,-2.251961
53.474855,-2.256639
53.475761,-2.256231
53.474414,-2.256263
53.476822,-2.254548
53.474714,-2.253677
53.474331,-2.251338
53.475876,-2.252454
53.475404,-2.254536
53.474554,-2.249944
53.474918,-2.250545
53.478354,-2.250888
53.474331,-2.254257
53.474037,-2.253431
53.475901,-2.256103
53.475148,-2.25652
53.475333,-2.257014
53.475333,-2.257014
53.475766,-2.250917
53.474535,-2.25563
53.474931,-2.256027
53.474931,-2.256027
53.474976,-2.256553
53.474976,-2.256553
53.475244,-2.256284
53.475946,-2.256875
53.47433,-2.253234
53.473936,-2.2532
53.474369,-2.253464
53.473947,-2.253798
53.473686,-2.255484
53.474019,-2.2557
53.474402,-2.255992
53.474905,-2.25605
53.475861,-2.255756
53.475152,-2.256706
53.474913,-2.256714
53.474552,-2.251956
53.474544,-2.253428
53.474675,-2.251273
53.474484,-2.257175
53.474139,-2.260115
53.474139,-2.260115
53.474139,-2.260115
53.474139,-2.260115
53.474139,-2.260115
53.474459,-2.256188
53.474459,-2.256188
53.474459,-2.256188
53.474459,-2.256188
53.474459,-2.256188
53.474459,-2.256188
53.474459,-2.256188
53.474459,-2.256188
53.47458,-2.257711
53.47458,-2.257711
53.47458,-2.257711
53.474606,-2.256692
53.474606,-2.256692
53.474606,-2.256692
53.474606,-2.256692
53.474606,-2.256692
53.474606,-2.256692
53.474606,-2.256692
53.474606,-2.256692
53.474606,-2.25637
53.474606,-2.25637
53.474606,-2.25637
53.474606,-2.25637
53.475166,-2.256914
53.475166,-2.256914
53.474309,-2.251671
53.474388,-2.256832
53.475413,-2.253827
53.475621,-2.253505
53.474683,-2.250381
53.47455,-2.255992
53.474466,-2.251495
53.474548,-2.250437
53.475352,-2.253939
53.47495,-2.254973
53.474178,-2.251532
53.474772,-2.250373
53.474772,-2.250373
53.474505,-2.251117
53.474969,-2.256939
53.473935,-2.261145
53.4743,-2.253398
53.474583,-2.255662
53.47495,-2.256939
53.476597,-2.25275
53.477158,-2.255837
53.477122,-2.256106
53.477316,-2.257803
53.477311,-2.258592
53.477097,-2.256867
53.47705,-2.256675
53.47705,-2.256675
53.477172,-2.256067
53.474494,-2.25307
53.474383,-2.253162
53.474622,-2.256739
53.474716,-2.256567
53.474847,-2.256606
53.474802,-2.2565
53.474563,-2.255912
53.474533,-2.255206
53.474516,-2.254242
53.474497,-2.252759
53.474036,-2.255642
53.474497,-2.255917
53.474561,-2.255914
53.474986,-2.256342
53.474588,-2.255999
53.475185,-2.254633
53.474927,-2.257063
53.475736,-2.256938
53.47493,-2.257072
53.474455,-2.250112
53.475123,-2.256445
53.475225,-2.25121
53.474663,-2.250888
53.474663,-2.250888
53.474663,-2.250888
53.474663,-2.250888
53.475238,-2.256759
53.475238,-2.256759
53.474544,-2.255967
53.475225,-2.256267
53.47628,-2.256306
53.475519,-2.255514
53.47578,-2.255231
53.475744,-2.254987
53.47528,-2.254023
53.475505,-2.253739
53.475471,-2.257775
53.474752,-2.25666
53.474471,-2.253098
53.473905,-2.260987
53.473336,-2.262095
53.473086,-2.261981
53.47363,-2.260978
53.474366,-2.258453
53.474577,-2.257495
53.474638,-2.256684
53.474219,-2.256887
53.473536,-2.255373
53.473955,-2.253578
53.473933,-2.25352
53.473972,-2.253214
53.474066,-2.253162
53.474186,-2.253137
53.474247,-2.253145
53.474372,-2.253389
53.474219,-2.253662
53.474488,-2.253028
53.474344,-2.253253
53.474338,-2.253384
53.474338,-2.253403
53.474172,-2.253214
53.47433,-2.253295
53.474477,-2.251873
53.474463,-2.250828
53.473727,-2.249634
53.473852,-2.26019
53.4761,-2.256488
53.4761,-2.256488
53.4761,-2.256488
53.4761,-2.256488
53.4761,-2.256488
53.4761,-2.256488
53.4761,-2.256488
53.4761,-2.256488
53.4761,-2.256488
53.4761,-2.256488
53.4761,-2.256488
53.474612,-2.253347
53.474554,-2.25224
53.474644,-2.255437
53.474044,-2.256166
53.474913,-2.254235
53.474542,-2.255909
53.474669,-2.249075
53.474669,-2.249075
53.474701,-2.250941
53.474676,-2.257068
53.474618,-2.257475
53.474969,-2.257218
53.474855,-2.257411
53.474778,-2.257121
53.474982,-2.256993
53.475065,-2.257422
53.475998,-2.256799
53.474612,-2.254965
53.474635,-2.256061
53.473575,-2.255104
53.473747,-2.25401
53.474118,-2.25328
53.474035,-2.253162
53.473792,-2.255619
53.474477,-2.257928
53.47508,-2.257443
53.473781,-2.261698
53.4771,-2.255857
53.47641,-2.25369
53.475542,-2.254999
53.474944,-2.256789
53.473935,-2.261145
53.476157,-2.257883
53.475212,-2.255051
53.473973,-2.256261
53.473935,-2.261145
53.474995,-2.256038
53.474246,-2.256724
53.474625,-2.253227
53.474575,-2.255823
53.474575,-2.255823
53.47504,-2.25725
53.47465,-2.250394
53.474459,-2.250888
53.474612,-2.252873
53.474695,-2.251532
53.474701,-2.250941
53.474695,-2.251532
53.474714,-2.251875
53.474746,-2.252186
53.474547,-2.255351
53.474588,-2.255999
53.47465,-2.250394
53.475815,-2.256929
53.474312,-2.257832
53.474541,-2.258634
53.473782,-2.254729
53.473616,-2.25533
53.473724,-2.255995
53.474593,-2.255963
53.473782,-2.254729
53.474516,-2.250952
53.474516,-2.250952
53.475294,-2.2565
53.475634,-2.256799
53.473188,-2.261799
53.473954,-2.259503
53.474382,-2.258495
53.474382,-2.258366
53.474855,-2.257261
53.474542,-2.255952
53.47642,-2.256338
53.475768,-2.255909
53.475768,-2.255909
53.47642,-2.256338
53.47642,-2.256338
53.47642,-2.256338
53.475398,-2.256917
53.475398,-2.256917
53.474938,-2.256703
53.474223,-2.257068
53.474446,-2.258881
53.474561,-2.255705
53.474561,-2.255705
53.473616,-2.254471
53.477012,-2.259426
53.474491,-2.250845
53.476911,-2.256531
53.475725,-2.255023
53.475744,-2.255178
53.475425,-2.254478
53.475563,-2.253528
53.475994,-2.253048
53.474331,-2.257089
53.47451,-2.256746
53.475991,-2.2549
53.47571,-2.256703
53.47571,-2.256703
53.47571,-2.256703
53.475832,-2.255641
53.476757,-2.256306
53.476323,-2.255759
53.476317,-2.254503
53.474944,-2.255415
53.474497,-2.256188
53.475033,-2.256885
53.476895,-2.255362
53.476895,-2.255362
53.476895,-2.255362
53.476569,-2.253677
53.476895,-2.255362
53.476895,-2.255362
53.476895,-2.255362
53.476569,-2.253677
53.476569,-2.253677
53.476569,-2.253677
53.476408,-2.256435
53.475145,-2.256782
53.476895,-2.255362
53.476895,-2.255362
53.476895,-2.255362
53.475525,-2.25592
53.4758,-2.25592
53.475525,-2.25592
53.475525,-2.25592
53.475525,-2.25592
53.475525,-2.25592
53.475525,-2.25592
53.475525,-2.25592
53.475525,-2.25592
53.475525,-2.25592
53.475525,-2.25592
53.475525,-2.25592
53.475525,-2.25592
53.475525,-2.25592
53.475525,-2.25592
53.475525,-2.25592
53.4758,-2.25592
53.4758,-2.25592
53.475002,-2.256488
53.475002,-2.256488
53.474835,-2.256724
53.474516,-2.251167
53.475084,-2.251682
53.476457,-2.25371
53.477238,-2.257325
53.4761,-2.256425
53.4761,-2.256425
53.474637,-2.256488
53.475263,-2.255523
53.474614,-2.255761
53.474612,-2.252207
53.473158,-2.256347
53.474593,-2.255823
53.473284,-2.253302
53.474465,-2.253409
53.474612,-2.249171
53.474542,-2.255791
53.47518,-2.255233
53.473847,-2.253373
53.474778,-2.258334
53.474625,-2.257432
53.473335,-2.256113
53.473182,-2.255265
53.475461,-2.25739
53.476342,-2.254139
53.4758,-2.256059
53.4758,-2.256059
53.474494,-2.257125
53.474491,-2.257075
53.474485,-2.253249
53.475244,-2.256907
53.475321,-2.255791
53.474554,-2.25755
53.476138,-2.252819
53.476493,-2.256628
53.474439,-2.253087
53.474439,-2.253087
53.474205,-2.253851
53.474652,-2.256855
53.474439,-2.253087
53.474439,-2.253087
53.474216,-2.253119
53.473922,-2.253227
53.473922,-2.253227
53.473469,-2.256284
53.473941,-2.256542
53.474427,-2.256242
53.473795,-2.25386
53.473795,-2.25386
53.475167,-2.256799
53.474516,-2.255684
53.474516,-2.255684
53.474612,-2.253259
53.474637,-2.25284
53.474548,-2.249858
53.474258,-2.25325
53.474555,-2.255512
53.474758,-2.253662
53.474608,-2.252756
53.476051,-2.256649
53.475008,-2.257473
53.474625,-2.25784
53.474046,-2.257991
53.473842,-2.260223
53.476016,-2.256852
53.474484,-2.257668
53.474602,-2.253292
53.477239,-2.258281
53.477239,-2.258281
53.477239,-2.258281
53.475404,-2.255801
53.476711,-2.25376
53.474689,-2.256939
53.474752,-2.257422
53.473982,-2.261285
53.473982,-2.261285
53.475355,-2.260727
53.474625,-2.25784
53.474602,-2.253292
53.475595,-2.256596
53.475378,-2.25475
53.475378,-2.25475
53.475953,-2.256499
53.475934,-2.249161
53.47442,-2.252969
53.476569,-2.253677
53.476569,-2.253677
53.476569,-2.253677
53.476569,-2.253677
53.475052,-2.256737
53.472607,-2.261717
53.474242,-2.252733
53.47741,-2.257493
53.47741,-2.257493
53.47741,-2.257493
53.47741,-2.257493
53.47741,-2.257493
53.47741,-2.257493
53.47741,-2.257493
53.47741,-2.257493
53.474844,-2.256276
53.476079,-2.252221
53.474844,-2.256276
53.474844,-2.256276
53.477306,-2.259449
53.475204,-2.253677
53.474944,-2.255909
53.475059,-2.255938
53.475161,-2.255816
53.474523,-2.255952
53.474369,-2.25681
53.474293,-2.256853
53.473335,-2.256209
53.474552,-2.252261
53.475408,-2.254593
53.474785,-2.250706
53.474785,-2.250706
53.475891,-2.254552
53.474889,-2.255955
53.474889,-2.255955
53.474889,-2.255955
53.47525,-2.255297
53.475723,-2.256499
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.47741,-2.257493
53.47741,-2.257493
53.474233,-2.256004
53.473411,-2.256289
53.473794,-2.257132
53.475302,-2.254707
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.476074,-2.25651
53.475255,-2.254673
53.474989,-2.25556
53.474989,-2.25556
53.474862,-2.255104
53.474989,-2.25556
53.47518,-2.255531
53.475784,-2.256716
53.474201,-2.257257
53.474447,-2.258864
53.474444,-2.259167
53.474635,-2.256692
53.475493,-2.255158
53.475263,-2.254686
53.475723,-2.254858
53.475404,-2.254536
53.474676,-2.256875
53.476528,-2.253506
53.475825,-2.25401
