latitude,longitude
53.470266,-2.295714
53.470266,-2.295714
53.470266,-2.295714
53.470266,-2.295714
53.471336,-2.295075
53.471336,-2.295075
53.471336,-2.295075
53.471336,-2.295075
53.470666,-2.294637
53.470666,-2.294637
53.47699,-2.237026
53.480391,-2.230162
53.482634,-2.223082
53.480144,-2.222972
53.480067,-2.223315
53.48096,-2.221351
53.470688,-2.295912
53.470688,-2.295912
53.470688,-2.295912
53.470688,-2.295912
53.470688,-2.295912
53.470688,-2.295912
53.470688,-2.295912
53.470688,-2.295912
53.470688,-2.295912
53.470688,-2.295912
53.470688,-2.295912
53.470688,-2.295912
53.470688,-2.295912
53.470688,-2.295912
53.470688,-2.295912
53.470688,-2.295912
53.470688,-2.295912
53.470688,-2.295912
53.469802,-2.29875
53.469802,-2.29875
53.469802,-2.29875
53.469802,-2.29875
53.469802,-2.29875
53.469466,-2.295864
53.472816,-2.289567
53.475072,-2.256789
53.474594,-2.25645
53.475758,-2.22797
53.48251,-2.241021
53.474925,-2.25696
53.474082,-2.254192
53.484266,-2.212725
53.472805,-2.293792
53.472816,-2.289567
53.477213,-2.313323
53.485594,-2.222114
53.475583,-2.258159
53.480544,-2.22177
53.474394,-2.25687
53.474394,-2.25687
53.471863,-2.295339
53.472141,-2.289106
53.474469,-2.252512
53.474516,-2.252787
53.474523,-2.25519
53.474529,-2.24974
53.477792,-2.235846
53.477907,-2.235631
53.47806,-2.235395
53.475046,-2.25696
53.475825,-2.256735
53.479592,-2.170754
53.474542,-2.25386
53.47525,-2.234237
53.475257,-2.234269
53.470044,-2.29775
53.475129,-2.257111
53.467536,-2.292709
53.474561,-2.250409
53.481035,-2.22119
53.481763,-2.221566
53.483436,-2.226748
53.474548,-2.248206
53.483455,-2.224327
53.474722,-2.256945
53.474594,-2.256789
53.477327,-2.236307
53.474767,-2.257057
53.479726,-2.231726
53.478124,-2.234998
53.476422,-2.256275
53.476422,-2.256275
53.476441,-2.256325
53.476422,-2.256275
53.476422,-2.256275
53.470027,-2.293803
53.472109,-2.296936
53.474637,-2.255265
53.472652,-2.294881
53.472652,-2.294881
53.472652,-2.294881
53.472652,-2.294881
53.479585,-2.2262
53.469388,-2.295885
53.470346,-2.29273
53.473686,-2.256102
53.473916,-2.25357
53.474536,-2.255753
53.473888,-2.253184
53.474513,-2.255903
53.4755,-2.256939
53.482702,-2.224541
53.482702,-2.228318
53.464538,-2.287087
53.464538,-2.287087
53.464538,-2.287087
53.464538,-2.287087
53.464538,-2.287087
53.464538,-2.287087
53.464538,-2.287087
53.464538,-2.287087
53.464538,-2.287087
53.464538,-2.287087
53.464538,-2.287087
53.464538,-2.287087
53.464538,-2.287087
53.464538,-2.287087
53.464538,-2.287087
53.464538,-2.287087
53.464538,-2.287087
53.4773,-2.259203
53.474567,-2.236586
53.483455,-2.224327
53.47387,-2.255105
53.482252,-2.222317
53.482434,-2.228361
53.475148,-2.25652
53.453591,-2.305316
53.47631,-2.242562
53.470269,-2.298941
53.482057,-2.23796
53.477126,-2.236051
53.477126,-2.236051
53.477126,-2.236051
53.477126,-2.236051
53.477126,-2.236051
53.477126,-2.236051
53.477126,-2.236051
53.477126,-2.236051
53.479088,-2.238979
53.473716,-2.256622
53.483455,-2.224327
53.474976,-2.256553
53.481694,-2.229344
53.483455,-2.224327
53.481463,-2.233382
53.480499,-2.232509
53.483455,-2.224327
53.475946,-2.256875
53.476049,-2.2306
53.478328,-2.23502
53.483455,-2.224327
53.477147,-2.2367
53.48094,-2.22143
53.440652,-2.307434
53.47465,-2.249944
53.480933,-2.233635
53.480908,-2.233903
53.479005,-2.233077
53.479797,-2.231596
53.48025,-2.230577
53.474675,-2.251273
53.483455,-2.224327
53.47458,-2.257711
53.47458,-2.257711
53.47458,-2.257711
53.474606,-2.256692
53.474606,-2.256692
53.474606,-2.256692
53.474606,-2.256692
53.474606,-2.256692
53.474606,-2.256692
53.456396,-2.307751
53.474606,-2.256016
53.471674,-2.264385
53.484259,-2.225021
53.474286,-2.253152
53.473629,-2.254557
53.474676,-2.256692
53.475551,-2.256778
53.476176,-2.256628
53.476176,-2.256628
53.478194,-2.248731
53.473705,-2.25416
53.474286,-2.253152
53.477147,-2.254407
53.477147,-2.254407
53.469631,-2.296679
53.478239,-2.23488
53.477126,-2.236051
53.477126,-2.236051
53.477126,-2.236051
53.477126,-2.236051
53.472645,-2.265189
53.479631,-2.221781
53.479631,-2.221781
53.474747,-2.250909
53.471016,-2.296936
53.474523,-2.255705
53.485334,-2.205272
53.485334,-2.205272
53.479797,-2.232112
53.474363,-2.256757
53.483598,-2.226537
53.473591,-2.2543
53.476205,-2.238503
53.473686,-2.260231
53.478034,-2.249761
53.482657,-2.218401
53.475341,-2.25095
53.445969,-2.307171
53.477611,-2.239089
53.470266,-2.295714
53.470266,-2.295714
53.471336,-2.295075
53.471336,-2.295075
53.470688,-2.295912
53.470688,-2.295912
53.470688,-2.295912
53.470688,-2.295912
53.470688,-2.295912
53.470688,-2.295912
53.470688,-2.295912
53.470688,-2.295912
53.470688,-2.295912
53.469802,-2.29875
53.469802,-2.29875
53.469802,-2.29875
53.469802,-2.29875
53.469466,-2.295864
53.469466,-2.295864
53.470277,-2.295278
53.470313,-2.295189
53.470313,-2.295189
53.474369,-2.258303
53.47003,-2.294726
53.473929,-2.253184
53.474548,-2.255973
53.474542,-2.248882
53.470065,-2.292602
53.47087,-2.289168
53.473719,-2.305114
53.473719,-2.305114
53.473575,-2.304653
53.474538,-2.256775
53.482721,-2.224913
53.474522,-2.255798
53.47068,-2.295478
53.474574,-2.251768
53.469702,-2.297194
53.474519,-2.257642
53.474561,-2.243506
53.475512,-2.256928
53.474893,-2.235192
53.474606,-2.256692
53.474606,-2.256692
53.474606,-2.256692
53.474606,-2.25637
53.474606,-2.25637
53.474606,-2.25637
53.483455,-2.224327
53.474309,-2.251671
53.474207,-2.253216
53.474181,-2.248131
53.4783,-2.244011
53.474022,-2.248195
53.476914,-2.244633
53.473699,-2.240288
53.476914,-2.244633
53.475641,-2.248163
53.471978,-2.241371
53.480008,-2.244944
53.479047,-2.245545
53.478306,-2.24327
53.474893,-2.235192
53.474663,-2.256821
53.474663,-2.256821
53.474663,-2.256821
53.474663,-2.256821
53.474663,-2.256821
53.473961,-2.25798
53.473993,-2.257272
53.474401,-2.257357
53.474401,-2.257357
53.474401,-2.257357
53.474401,-2.257357
53.474401,-2.257357
53.480913,-2.221367
53.48328,-2.2172
53.485747,-2.197542
53.474401,-2.257357
53.474401,-2.257357
53.475206,-2.258076
53.475206,-2.258076
53.474478,-2.256907
53.474478,-2.256907
53.474478,-2.256907
53.474478,-2.256907
53.474478,-2.256907
53.474478,-2.256907
53.474478,-2.256907
53.475659,-2.256735
53.474803,-2.258173
53.474586,-2.256789
53.475295,-2.257615
53.474178,-2.251532
53.475225,-2.241661
53.470103,-2.294865
53.488275,-2.215955
53.479361,-2.230031
53.474583,-2.255662
53.482019,-2.229323
53.47495,-2.256939
53.480142,-2.248837
53.476081,-2.249214
53.471789,-2.29375
53.475027,-2.256939
53.476745,-2.254332
53.476955,-2.254643
53.471406,-2.263977
53.471611,-2.300047
53.472888,-2.263183
53.474893,-2.257282
53.472556,-2.240438
53.475359,-2.241168
53.474588,-2.255999
53.471789,-2.29375
53.469656,-2.295616
53.473514,-2.301034
53.473284,-2.300477
53.474927,-2.257063
53.474606,-2.257422
53.474471,-2.256896
53.474566,-2.251353
53.474561,-2.256875
53.483627,-2.225997
53.474548,-2.253152
53.483627,-2.225997
53.475102,-2.24178
53.474491,-2.257825
53.475736,-2.256938
53.47493,-2.257072
53.4745,-2.2584
53.470276,-2.295091
53.474529,-2.255448
53.474669,-2.255673
53.474548,-2.254933
53.473692,-2.256402
53.46995,-2.299125
53.485702,-2.235192
53.474188,-2.259491
53.474548,-2.248206
53.474548,-2.248206
53.47443,-2.259908
53.469324,-2.296271
53.481298,-2.219066
53.478162,-2.235127
53.478162,-2.235127
53.48011,-2.231236
53.482363,-2.228465
53.478916,-2.257175
53.479931,-2.230417
53.486277,-2.206878
53.480634,-2.179327
53.460076,-2.228647
53.471406,-2.263977
53.471406,-2.263977
53.471406,-2.263977
53.471406,-2.263977
53.471406,-2.263977
53.471406,-2.263977
53.471406,-2.263977
53.471406,-2.263977
53.471406,-2.263977
53.471406,-2.263977
53.471406,-2.263977
53.471406,-2.263977
53.471406,-2.263977
53.471406,-2.263977
53.471406,-2.263977
53.471406,-2.263977
53.471406,-2.263977
53.475077,-2.241759
53.474536,-2.24602
53.473786,-2.254256
53.473863,-2.254662
53.473975,-2.255812
53.473622,-2.260503
53.473336,-2.262095
53.473086,-2.261981
53.47363,-2.260978
53.474366,-2.258453
53.474577,-2.257495
53.474638,-2.256684
53.474477,-2.251873
53.474427,-2.247895
53.474695,-2.255076
53.470592,-2.297907
53.470592,-2.297907
53.470592,-2.297907
53.470592,-2.297907
53.470592,-2.297907
53.470592,-2.297907
53.470592,-2.297907
53.470592,-2.297907
53.470592,-2.297907
53.473852,-2.26019
53.474612,-2.253347
53.477779,-2.255265
53.482344,-2.222567
53.474554,-2.25224
53.474644,-2.255437
53.472007,-2.295305
53.471368,-2.30009
53.482727,-2.223469
53.482727,-2.223469
53.474542,-2.255909
53.472102,-2.289083
53.472102,-2.289083
53.472102,-2.289083
53.479733,-2.172009
53.472102,-2.289083
53.475429,-2.238957
53.474861,-2.255355
53.474969,-2.257218
53.474855,-2.257411
53.474778,-2.257121
53.474982,-2.256993
53.475065,-2.257422
53.475998,-2.256799
53.474612,-2.254965
53.474612,-2.255523
53.485345,-2.214242
53.485345,-2.214242
53.474044,-2.256553
53.473792,-2.255619
53.473575,-2.255104
53.473747,-2.25401
53.474188,-2.253602
53.474118,-2.25328
53.474035,-2.253162
53.473792,-2.255619
53.474477,-2.257928
53.480212,-2.230871
53.480212,-2.230871
53.47442,-2.248886
53.47508,-2.257443
53.471828,-2.265093
53.480442,-2.222589
53.473781,-2.261698
53.445592,-2.305272
53.44595,-2.304596
53.447873,-2.303266
53.451496,-2.301549
53.45395,-2.305766
53.454205,-2.305347
53.456294,-2.308909
53.456582,-2.309156
53.45669,-2.308309
53.456556,-2.308502
53.456377,-2.308309
53.460018,-2.306967
53.460184,-2.306839
53.46456,-2.291271
53.46456,-2.291271
53.464298,-2.289029
53.464253,-2.286196
53.464202,-2.287645
53.46417,-2.283654
53.479394,-2.226166
53.479733,-2.172009
53.474477,-2.257928
53.486373,-2.208606
53.486526,-2.207522
53.485492,-2.204947
53.485492,-2.204947
53.485581,-2.20293
53.474439,-2.248517
53.474516,-2.250952
53.47738,-2.230912
53.462752,-2.289962
53.484521,-2.243732
53.481987,-2.220143
53.474845,-2.256268
53.475445,-2.256912
53.475445,-2.256912
53.475931,-2.256762
53.473644,-2.255303
53.473644,-2.255303
53.473644,-2.255303
53.473823,-2.248823
53.48214,-2.21907
53.485289,-2.223274
53.482165,-2.219499
53.485736,-2.19222
53.470615,-2.294866
53.470603,-2.298761
53.476574,-2.237552
53.474599,-2.250952
53.475967,-2.238904
53.47462,-2.253817
53.474511,-2.250555
53.474594,-2.256789
53.474939,-2.257229
53.477404,-2.255169
53.473807,-2.254257
53.474644,-2.258237
53.47903,-2.246403
53.476855,-2.237367
53.477447,-2.236844
53.479471,-2.237219
53.476489,-2.23796
53.476489,-2.23796
53.473785,-2.254418
53.484831,-2.239354
53.485045,-2.229559
53.484847,-2.225997
53.477309,-2.254736
53.477309,-2.254736
53.47177,-2.293653
53.47186,-2.295445
53.475171,-2.241543
53.477374,-2.237638
53.474855,-2.257261
53.470295,-2.295112
53.477077,-2.237109
53.477077,-2.237109
53.474408,-2.245242
53.474408,-2.245242
53.474408,-2.245242
53.474408,-2.245242
53.474408,-2.245242
53.474408,-2.245242
53.474408,-2.245242
53.474408,-2.245242
53.474408,-2.245242
53.474408,-2.245242
53.485783,-2.212659
53.485972,-2.21227
53.47903,-2.260158
53.474727,-2.251124
53.470833,-2.299723
53.47642,-2.256338
53.475768,-2.255909
53.475768,-2.255909
53.47642,-2.256338
53.47642,-2.256338
53.475398,-2.256917
53.475398,-2.256917
53.474938,-2.256703
53.474223,-2.257068
53.474382,-2.256864
53.474561,-2.255705
53.474561,-2.255705
53.474606,-2.250223
53.476144,-2.238389
53.478066,-2.235267
53.478775,-2.233872
53.479056,-2.233035
53.48041,-2.230267
53.482443,-2.228411
53.473807,-2.239086
53.476758,-2.253958
53.477792,-2.255319
53.477792,-2.255319
53.469605,-2.296679
53.469874,-2.297376
53.477511,-2.257926
53.477511,-2.257926
53.477511,-2.257926
53.477511,-2.257926
53.477511,-2.257926
53.477511,-2.257926
53.477511,-2.257926
53.482849,-2.219603
53.482849,-2.219603
53.481763,-2.230031
53.483972,-2.225461
53.474491,-2.250845
53.483678,-2.226576
53.486321,-2.227081
53.48507,-2.191364
53.474625,-2.252132
53.47882,-2.254503
53.483017,-2.227694
53.474647,-2.253731
53.484683,-2.246511
53.474459,-2.245641
53.474459,-2.245641
53.481267,-2.22984
53.462708,-2.30392
53.462708,-2.30392
53.474095,-2.253752
53.474861,-2.242584
53.474944,-2.255415
53.473993,-2.253323
53.48433,-2.228357
53.48433,-2.228357
53.4583,-2.316656
53.482721,-2.234988
53.476928,-2.237192
53.488382,-2.199756
53.474537,-2.248379
53.474537,-2.248379
53.474497,-2.255844
53.475002,-2.256488
53.481481,-2.23338
53.481481,-2.23338
53.483502,-2.226814
53.485504,-2.233507
53.485504,-2.233507
53.485504,-2.233507
53.478277,-2.259471
53.465735,-2.277055
53.465735,-2.277055
53.465735,-2.277055
53.465735,-2.277055
53.465735,-2.277055
53.465735,-2.277055
53.465735,-2.277055
53.465735,-2.277055
53.465735,-2.277055
53.469471,-2.27226
53.469471,-2.27226
53.469471,-2.27226
53.478654,-2.257293
53.477753,-2.255072
53.477753,-2.255072
53.477753,-2.255072
53.477753,-2.255072
53.477753,-2.255072
53.477805,-2.254428
53.477805,-2.254428
53.477805,-2.254428
53.477805,-2.254428
53.482059,-2.229003
53.479837,-2.223617
53.482576,-2.265154
53.474637,-2.256488
53.474612,-2.252207
53.482976,-2.223883
53.477173,-2.257218
53.479822,-2.172192
53.479822,-2.172192
53.475313,-2.238148
53.477556,-2.258023
53.48497,-2.223724
53.48497,-2.223724
53.485519,-2.204412
53.47478,-2.255889
53.47478,-2.255889
53.482759,-2.222998
53.500102,-2.191123
53.500734,-2.188194
53.499336,-2.192786
53.483183,-2.227243
53.484383,-2.225119
53.485545,-2.213446
53.48082,-2.221557
53.479056,-2.257497
53.474593,-2.255823
53.481928,-2.228841
53.481928,-2.228841
53.474542,-2.255791
53.470218,-2.299661
53.471789,-2.295734
53.475557,-2.238153
53.475557,-2.238153
53.475244,-2.239011
53.47186,-2.295498
53.489137,-2.213337
53.489137,-2.213337
53.483717,-2.217886
53.474625,-2.257432
53.472568,-2.243549
53.471202,-2.245652
53.473335,-2.256113
53.476821,-2.25533
53.475244,-2.256907
53.485547,-2.203837
53.485563,-2.205659
53.485602,-2.203331
53.485644,-2.202931
53.485597,-2.201264
53.485836,-2.201364
53.485716,-2.199762
53.485861,-2.199064
53.48583,-2.198153
53.480603,-2.230011
53.474554,-2.25755
53.477813,-2.23955
53.473602,-2.240303
53.484719,-2.240056
53.480575,-2.23282
53.480202,-2.232987
53.480563,-2.232792
53.480827,-2.233787
53.48095,-2.233337
53.481022,-2.233825
53.479283,-2.228739
53.481563,-2.229681
53.476493,-2.256628
53.474652,-2.256855
53.473941,-2.256542
53.474427,-2.256242
53.471225,-2.296464
53.471072,-2.296253
53.471072,-2.296253
53.477575,-2.230948
53.4776,-2.230889
53.477369,-2.231001
53.472708,-2.291345
53.472708,-2.291317
53.472708,-2.291317
53.471119,-2.296614
53.471683,-2.300112
53.472194,-2.290042
53.473795,-2.25386
53.473795,-2.25386
53.474861,-2.256864
53.475167,-2.256799
53.474516,-2.255684
53.474516,-2.255684
53.474637,-2.25284
53.474497,-2.248892
53.474395,-2.247111
53.470563,-2.299897
53.47879,-2.233938
53.474497,-2.256188
53.4583,-2.316656
53.479784,-2.262089
53.465735,-2.277055
53.465735,-2.277055
53.465735,-2.277055
53.469471,-2.27226
53.47002,-2.272871
53.470423,-2.272067
53.473699,-2.253967
53.477753,-2.255072
53.478207,-2.248731
53.477735,-2.259063
53.478277,-2.249665
53.474612,-2.249171
53.475557,-2.238153
53.472568,-2.243549
53.473182,-2.255265
53.485644,-2.20572
53.485555,-2.200978
53.476287,-2.23838
53.47736,-2.236341
53.480616,-2.232789
53.480325,-2.232353
53.474216,-2.253119
53.472194,-2.290042
53.471225,-2.296464
53.471072,-2.296253
53.474385,-2.245255
53.474758,-2.253662
53.4746,-2.252953
53.474238,-2.252828
53.474586,-2.249331
53.474513,-2.244195
53.474337,-2.244139
53.474598,-2.253346
53.474625,-2.25784
53.474046,-2.257991
53.474046,-2.257991
53.473842,-2.260223
53.476016,-2.256852
53.474484,-2.257668
53.479808,-2.231309
53.456479,-2.308641
53.481634,-2.229163
53.480191,-2.230558
53.474752,-2.257422
53.481003,-2.23002
53.479618,-2.231805
53.469752,-2.275317
53.47451,-2.256683
53.483027,-2.249085
53.474602,-2.253292
53.485045,-2.229559
53.473897,-2.255952
53.483655,-2.262369
53.483655,-2.262369
53.483655,-2.262369
53.482477,-2.223005
53.48203,-2.222103
53.470493,-2.300047
53.483021,-2.224233
53.475595,-2.256596
53.482515,-2.223327
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.477983,-2.231705
53.481166,-2.254167
53.47601,-2.23841
53.483792,-2.225837
53.475953,-2.238539
53.474471,-2.245051
53.474446,-2.245438
53.476157,-2.238335
53.477,-2.236576
53.477511,-2.236039
53.48128,-2.229561
53.474503,-2.249729
53.474599,-2.254643
53.474318,-2.246618
53.474503,-2.249729
53.479812,-2.231213
53.475052,-2.256737
53.464189,-2.290256
53.478744,-2.257186
53.483385,-2.224549
53.478718,-2.233647
53.476196,-2.235889
53.476196,-2.235889
53.475953,-2.237058
53.475429,-2.238893
53.473769,-2.240288
53.479861,-2.232499
53.483385,-2.224549
53.483385,-2.224549
53.483232,-2.224023
53.483085,-2.227821
53.483085,-2.227821
53.483085,-2.227821
53.483085,-2.227821
53.483085,-2.227821
53.483085,-2.227821
53.483385,-2.224549
53.483385,-2.224549
53.481974,-2.236919
53.482772,-2.236543
53.476623,-2.231791
53.475198,-2.241308
53.471106,-2.299371
53.464189,-2.290256
53.464011,-2.285742
53.469733,-2.298438
53.474844,-2.256276
53.476754,-2.255025
53.483575,-2.22603
53.48346,-2.226245
53.475581,-2.23987
53.478495,-2.241856
53.478495,-2.241856
53.483525,-2.224416
53.469458,-2.296174
53.480515,-2.232761
53.474576,-2.245547
53.474614,-2.250782
53.480012,-2.231008
53.474508,-2.255942
53.47285,-2.244011
53.475313,-2.241029
53.481928,-2.228841
53.47447,-2.254269
53.474649,-2.25562
53.484349,-2.224988
53.483666,-2.224903
53.483538,-2.22457
53.483104,-2.22442
53.483257,-2.223894
53.482561,-2.222596
53.482089,-2.221877
53.48198,-2.222574
53.482861,-2.227681
53.481904,-2.229366
53.481757,-2.229934
53.48327,-2.223744
53.483117,-2.224205
53.479974,-2.230923
53.481787,-2.229056
53.469708,-2.295627
53.471432,-2.30009
53.476462,-2.24678
53.476488,-2.246844
53.474598,-2.253346
53.48203,-2.22897
53.484162,-2.225344
53.474535,-2.253269
53.470059,-2.297966
53.474534,-2.251822
53.480282,-2.173619
53.47472,-2.258205
53.480996,-2.229657
53.480487,-2.221491
53.480307,-2.222703
53.474484,-2.250802
53.477416,-2.237756
53.477416,-2.237756
53.477416,-2.237756
53.477416,-2.237756
53.477416,-2.237756
53.477416,-2.237756
53.476166,-2.237667
53.470321,-2.297215
53.470321,-2.297215
53.488463,-2.298298
53.472333,-2.297834
53.4697,-2.299
53.479412,-2.224721
53.476617,-2.253828
53.476117,-2.238132
53.479923,-2.231159
53.470941,-2.302357
53.479923,-2.231051
53.479948,-2.23103
53.474587,-2.229023
53.469478,-2.299575
53.469375,-2.299661
53.478379,-2.234215
53.474803,-2.256091
53.475557,-2.255684
53.465403,-2.284104
53.483215,-2.24915
53.47852,-2.249493
53.484368,-2.243013
53.479644,-2.23189
53.472543,-2.26491
53.471406,-2.265619
53.475289,-2.255812
53.475174,-2.254654
53.482592,-2.228047
53.482604,-2.228112
53.483597,-2.224723
53.475969,-2.238721
53.475608,-2.242112
53.458849,-2.317106
53.474623,-2.254419
53.474636,-2.256543
53.475006,-2.242338
53.474815,-2.242338
53.46453,-2.286498
53.46453,-2.286498
53.481169,-2.220835
53.46453,-2.286498
53.46453,-2.286498
53.46453,-2.286498
53.46453,-2.286498
53.484215,-2.243227
53.481107,-2.220889
53.47518,-2.255531
53.47518,-2.255531
53.465518,-2.267872
53.481681,-2.236816
53.501448,-2.236018
53.471483,-2.300155
53.471483,-2.300155
53.475784,-2.256716
53.471993,-2.297301
53.471993,-2.297301
53.474447,-2.258864
53.472147,-2.300927
53.472147,-2.300927
53.474444,-2.259167
53.470059,-2.297966
53.472083,-2.296764
53.470059,-2.297966
53.470059,-2.297966
53.470273,-2.300569
53.474635,-2.256692
53.474637,-2.257003
53.474395,-2.252626
53.474599,-2.254343
53.474114,-2.254385
53.45133,-2.301142
53.471847,-2.295627
53.471847,-2.295627
53.471847,-2.295627
53.471847,-2.295627
53.471847,-2.295627
53.471847,-2.295627
53.474676,-2.256875
53.471393,-2.30009
53.470941,-2.302357
53.471483,-2.300155
53.471483,-2.300155
53.471483,-2.300155
53.47432,-2.248077
53.48304,-2.188704
53.474637,-2.257068
53.500619,-2.22383
53.471483,-2.300155
53.484253,-2.225632
53.474954,-2.255609
53.474459,-2.250051
53.478149,-2.23473
53.479733,-2.172009
53.479522,-2.170025
53.482405,-2.21853
53.475156,-2.256844
53.475883,-2.256746
53.475978,-2.25666
53.475966,-2.256681
53.475915,-2.256724
53.478807,-2.241683
53.474097,-2.237375
53.483142,-2.224516
53.476666,-2.229501
53.465666,-2.279167
53.471833,-2.295834
53.483072,-2.224119
53.483014,-2.224109
53.483219,-2.224581
53.483193,-2.224538
53.479758,-2.247401
53.479758,-2.247401
53.479758,-2.247401
53.474032,-2.256338
53.497441,-2.287902
53.473999,-2.256317
53.473871,-2.25357
53.473682,-2.254514
53.474612,-2.252926
53.474523,-2.249987
53.474545,-2.25424
53.471973,-2.294786
53.47067,-2.291258
53.46453,-2.286498
53.46453,-2.286498
53.46453,-2.286498
53.46453,-2.286498
53.471042,-2.288235
53.46453,-2.286498
53.46453,-2.286498
53.46453,-2.286498
53.464433,-2.286869
53.46453,-2.286498
53.46453,-2.286498
53.477882,-2.249
53.476956,-2.249129
53.482478,-2.228357
53.482376,-2.228379
53.482402,-2.228357
53.474995,-2.258334
53.479337,-2.232055
53.474395,-2.24738
53.481149,-2.229635
53.478902,-2.233246
53.474746,-2.243097
53.471521,-2.300348
53.480103,-2.223143
53.48009,-2.223122
53.473922,-2.25357
53.47359,-2.255802
53.473817,-2.254257
53.470346,-2.299618
53.470998,-2.300401
53.473667,-2.254514
53.473769,-2.253956
53.473539,-2.255458
53.474519,-2.254201
53.483436,-2.225141
53.474432,-2.245578
53.474637,-2.253398
53.485645,-2.197179
53.485364,-2.205119
53.47474,-2.254686
53.474637,-2.253398
53.483934,-2.225418
53.474267,-2.258634
53.474701,-2.257153
53.457182,-2.314295
53.457099,-2.314059
53.451969,-2.30215
53.450301,-2.300949
53.473316,-2.26255
53.475959,-2.256574
53.474318,-2.245706
53.474918,-2.242112
53.474166,-2.2535
53.477856,-2.23576
53.476112,-2.238346
53.470059,-2.297966
53.474206,-2.237289
53.478188,-2.234805
53.474669,-2.248409
53.474669,-2.248409
53.474669,-2.248409
53.474574,-2.244418
53.474669,-2.248409
53.474957,-2.25328
53.474957,-2.25328
53.482469,-2.2284
53.474669,-2.248409
53.474574,-2.244418
53.478236,-2.234677
53.482833,-2.217667
53.474142,-2.23735
53.473718,-2.239086
53.474833,-2.255334
53.454847,-2.232514
53.474593,-2.254418
53.47437,-2.246286
53.47437,-2.246286
53.4832,-2.217264
53.473257,-2.244363
53.474969,-2.238217
53.474305,-2.245824
53.478283,-2.230217
53.474567,-2.232386
53.47441,-2.243882
53.482718,-2.227917
53.445675,-2.305181
53.483985,-2.225418
53.475174,-2.234451
53.479602,-2.224323
53.505781,-2.254192
53.479516,-2.23178
53.488987,-2.214753
53.479139,-2.232381
53.473881,-2.25372
53.474542,-2.255952
53.474542,-2.255952
53.474558,-2.255941
53.474554,-2.255941
53.474248,-2.247712
53.472115,-2.297601
53.470174,-2.29861
53.470998,-2.297322
53.474855,-2.257014
53.457291,-2.313137
53.475311,-2.256887
53.477326,-2.247197
53.478188,-2.235181
53.474088,-2.254064
53.474612,-2.251896
53.474382,-2.248156
53.470697,-2.295498
53.471943,-2.297279
53.472766,-2.290134
53.470665,-2.297666
53.483761,-2.225739
53.503425,-2.253659
53.483915,-2.224988
53.472147,-2.300927
53.483777,-2.225739
53.482529,-2.228186
53.482465,-2.228454
53.47451,-2.256735
53.471007,-2.301013
53.474612,-2.241103
53.471355,-2.296013
53.477702,-2.235975
53.477702,-2.235975
53.479184,-2.224291
53.479129,-2.224012
53.467439,-2.285808
53.475618,-2.228121
53.475187,-2.234312
53.471726,-2.299811
53.474542,-2.25533
53.48575,-2.245212
53.484955,-2.24591
53.470188,-2.284156
53.472102,-2.289083
53.473999,-2.259364
53.47465,-2.257196
53.471483,-2.300155
53.471483,-2.300155
53.474538,-2.254933
53.470359,-2.295906
53.470359,-2.295906
53.477287,-2.231125
53.477287,-2.231125
53.472147,-2.300927
53.472147,-2.300927
53.481667,-2.221833
53.473194,-2.293267
53.471298,-2.288686
53.47078,-2.289319
53.471042,-2.288235
53.470697,-2.289651
53.474797,-2.253597
53.474797,-2.253597
53.480285,-2.222414
53.465671,-2.285499
53.483366,-2.234044
53.484062,-2.223207
53.474969,-2.254943
53.4739,-2.253588
53.482328,-2.228325
53.474816,-2.25622
53.474483,-2.249109
53.474631,-2.253484
53.474682,-2.251832
53.474491,-2.248388
53.474385,-2.245255
53.473855,-2.25357
53.474494,-2.255952
53.475391,-2.25578
53.471036,-2.300628
53.470702,-2.30022
53.470397,-2.29522
53.473766,-2.253924
53.478871,-2.233486
53.479235,-2.232391
53.474484,-2.256424
53.47792,-2.231715
53.47792,-2.231715
53.474529,-2.257969
53.490787,-2.244139
53.470972,-2.297859
53.471087,-2.297344
53.471317,-2.299211
53.470525,-2.298331
53.450736,-2.300916
53.474657,-2.251784
53.474637,-2.253527
53.474637,-2.253527
53.474637,-2.253527
53.469088,-2.293546
53.468941,-2.287559
53.474618,-2.256782
53.481974,-2.263215
53.481974,-2.263215
53.481974,-2.263215
53.481974,-2.263215
